Time_Hours,Well,Group,OD600,OD600_Normalized
4.345,D12,Sample C + exo,0.14480000734329224,0.012000004450480134
4.600583333333333,D12,Sample C + exo,0.1469999998807907,0.014166663090387971
4.856166666666667,D12,Sample C + exo,0.14880000054836273,0.016266663869222014
5.11175,D12,Sample C + exo,0.14980000257492065,0.016966665784517915
5.367333333333334,D12,Sample C + exo,0.15029999613761902,0.016766667366027832
5.622916666666667,D12,Sample C + exo,0.15070000290870667,0.01350000003973642
5.8785,D12,Sample C + exo,0.15129999816417694,0.013899996876716614
6.134111111111111,D12,Sample C + exo,0.15209999680519104,0.01429999868075052
6.389694444444445,D12,Sample C + exo,0.15119999647140503,0.012399996320406587
6.645277777777777,D12,Sample C + exo,0.1526000052690506,0.014733339349428803
6.9008611111111104,D12,Sample C + exo,0.15379999577999115,0.015066663424173982
7.156444444444444,D12,Sample C + exo,0.15379999577999115,0.014666661620140076
7.412027777777777,D12,Sample C + exo,0.1543000042438507,0.015933334827423096
7.667611111111111,D12,Sample C + exo,0.15360000729560852,0.014666671554247529
7.923222222222222,D12,Sample C + exo,0.1543000042438507,0.013666669527689607
8.178805555555556,D12,Sample C + exo,0.15449999272823334,0.014766658345858247
8.434388888888888,D12,Sample C + exo,0.15479999780654907,0.012933328747749329
8.689972222222222,D12,Sample C + exo,0.15530000627040863,0.014733339349428803
8.945555555555556,D12,Sample C + exo,0.156700000166893,0.015466665228207915
9.201138888888888,D12,Sample C + exo,0.15530000627040863,0.014466678102811187
9.456750000000001,D12,Sample C + exo,0.15559999644756317,0.01563332478205362
9.712333333333333,D12,Sample C + exo,0.1573999971151352,0.01653333008289337
9.967916666666667,D12,Sample C + exo,0.1574999988079071,0.014899993936220796
10.223583333333334,D12,Sample C + exo,0.15870000422000885,0.015400007367134094
10.479138888888889,D12,Sample C + exo,0.15850000083446503,0.016833335161209106
10.73475,D12,Sample C + exo,0.1589999943971634,0.016033331553141267
10.990333333333332,D12,Sample C + exo,0.1582999974489212,0.016933326919873565
11.245916666666668,D12,Sample C + exo,0.1599999964237213,0.014633327722549438
11.5015,D12,Sample C + exo,0.15970000624656677,0.015866671999295562
11.757083333333334,D12,Sample C + exo,0.1598999947309494,0.017866661151250213
12.012666666666666,D12,Sample C + exo,0.16089999675750732,0.017733330527941377
12.268249999999998,D12,Sample C + exo,0.16120000183582306,0.01836666961510977
12.523861111111112,D12,Sample C + exo,0.16140000522136688,0.01623333493868509
12.779444444444444,D12,Sample C + exo,0.1664000004529953,0.020333334803581238
13.035027777777778,D12,Sample C + exo,0.16750000417232513,0.021600003043810517
13.29061111111111,D12,Sample C + exo,0.16760000586509705,0.022633338967959077
13.546194444444446,D12,Sample C + exo,0.1678999960422516,0.020933330059051514
13.801805555555555,D12,Sample C + exo,0.16920000314712524,0.025466665625572205
14.057416666666667,D12,Sample C + exo,0.1678999960422516,0.02133333186308542
14.313,D12,Sample C + exo,0.1696999967098236,0.023200000325838716
14.56861111111111,D12,Sample C + exo,0.17080000042915344,0.025433331727981567
14.824194444444444,D12,Sample C + exo,0.17249999940395355,0.02440000077088675
15.079777777777776,D12,Sample C + exo,0.1738000065088272,0.026133338610331208
15.335361111111112,D12,Sample C + exo,0.1746000051498413,0.026400004824002593
15.590972222222222,D12,Sample C + exo,0.17499999701976776,0.027166664600372314
15.846555555555556,D12,Sample C + exo,0.18119999766349792,0.03293333450953165
16.102138888888888,D12,Sample C + exo,0.17339999973773956,0.02483333647251129
16.357722222222222,D12,Sample C + exo,0.1737000048160553,0.025700007875760406
16.613305555555556,D12,Sample C + exo,0.17659999430179596,0.029399996002515166
16.86888888888889,D12,Sample C + exo,0.1850000023841858,0.03676666816075644
17.12447222222222,D12,Sample C + exo,0.19099999964237213,0.04216666519641876
17.380083333333335,D12,Sample C + exo,0.19050000607967377,0.041033342480659485
17.635666666666665,D12,Sample C + exo,0.16050000488758087,0.013200004895528167
17.89125,D12,Sample C + exo,0.1598999947309494,0.009699990351994842
18.146833333333333,D12,Sample C + exo,0.15549999475479126,0.008066659172376006
